dataset,split,K,eta_u_path,eta_o_path,eta_path,ratio,LK_bound,frac_nonpos_d,frac_nonpos_dt,frac_direction_violation,n_pairs,n_valid_pairs
breast_cancer,13,2,4.989035087719319,5.512087912087888,27.499999999999996,0.9906542056074766,0.03603305785123967,0.3728813559322034,0.3050847457627119,0.1864406779661017,59,32
breast_cancer,13,3,4.989035087719319,5.512087912087888,27.499999999999996,0.9816513761467891,0.03592464590811684,0.5517241379310345,0.40229885057471265,0.1839080459770115,87,34
breast_cancer,13,4,4.989035087719319,5.512087912087888,27.499999999999996,0.9636363636363636,0.035870767024110184,0.6491228070175439,0.5350877192982456,0.15789473684210525,114,34
breast_cancer,13,5,7.98245614035088,5.512087912087888,43.99999999999982,0.9454545454545454,0.022521598168049106,0.5928571428571429,0.5928571428571429,0.21428571428571427,140,37
breast_cancer,13,6,7.98245614035093,5.512087912087888,44.0000000000001,0.954954954954955,0.022513136229930786,0.6121212121212121,0.6181818181818182,0.20606060606060606,165,40
breast_cancer,13,7,7.98245614035093,5.512087912087888,44.0000000000001,0.963302752293578,0.022507097193164682,0.6613756613756614,0.6666666666666666,0.17989417989417988,189,40
breast_cancer,14,1,6.6520467836256465,1.1982799808886757,7.9710144927535165,0.980952380952381,0.12545454545454715,0.36666666666666664,0.4,0.1,30,17
breast_cancer,14,2,7.982456140350905,1.1982799808886757,9.565217391304374,1.0,0.10181301652892538,0.4745762711864407,0.5254237288135594,0.13559322033898305,59,25
breast_cancer,14,3,7.982456140350905,1.1982799808886757,9.565217391304374,0.963963963963964,0.10094452444555735,0.632183908045977,0.5862068965517241,0.16091954022988506,87,26
breast_cancer,14,4,7.982456140350905,1.1982799808886757,9.565217391304374,0.9380530973451328,0.10051774687567994,0.5964912280701754,0.6754385964912281,0.2543859649122807,114,26
breast_cancer,14,5,7.982456140350905,1.1982799808886757,9.565217391304374,0.9464285714285715,0.10026401451145461,0.6071428571428571,0.7285714285714285,0.2714285714285714,140,26
breast_cancer,14,6,7.982456140350905,1.1982799808886757,9.565217391304374,0.9203539823008849,0.10009581963226732,0.5818181818181818,0.7696969696969697,0.3151515151515151,165,26
breast_cancer,14,7,7.982456140350905,1.1982799808886757,9.565217391304374,0.9380530973451328,0.09997614676446187,0.5608465608465608,0.798941798941799,0.3492063492063492,189,26
breast_cancer,15,1,3.991228070175465,2.17142857142857,8.666666666666718,0.9714285714285714,0.11538461538461475,0.36666666666666664,0.43333333333333335,0.13333333333333333,30,16
breast_cancer,15,2,3.991228070175465,4.259340659340631,17.0,0.9090909090909091,0.057958477508650574,0.4745762711864407,0.3898305084745763,0.22033898305084745,59,26
breast_cancer,15,3,3.991228070175465,4.259340659340631,17.0,0.9380530973451328,0.05767766545295561,0.5057471264367817,0.5862068965517241,0.28735632183908044,87,26
breast_cancer,15,4,3.991228070175465,4.259340659340631,17.0,0.9292035398230089,0.0575386261389349,0.6140350877192983,0.6228070175438597,0.2719298245614035,114,26
breast_cancer,15,5,3.991228070175465,4.259340659340631,17.0,0.9292035398230089,0.05745563413780386,0.6214285714285714,0.6857142857142857,0.2857142857142857,140,26
breast_cancer,15,6,3.991228070175465,4.259340659340631,17.0,0.9734513274336284,0.05740048465233505,0.6424242424242425,0.7333333333333333,0.2787878787878788,165,26
breast_cancer,15,7,3.991228070175465,4.259340659340631,17.0,0.9646017699115045,0.057361179189114986,0.6878306878306878,0.7671957671957672,0.24338624338624337,189,26
breast_cancer,16,1,7.982456140350905,2.655824175824175,21.20000000000007,0.8942307692307693,0.047169811320754595,0.43333333333333335,0.36666666666666664,0.13333333333333333,30,16
breast_cancer,16,2,15.96491228070181,2.655824175824175,42.40000000000014,0.963302752293578,0.023445843716624948,0.22033898305084745,0.4576271186440678,0.3389830508474576,59,29
breast_cancer,16,3,15.96491228070181,3.006593406593399,48.00000000000005,0.9636363636363636,0.020688992305384013,0.41379310344827586,0.4482758620689655,0.3448275862068966,87,33
breast_cancer,16,4,15.96491228070181,3.006593406593399,48.00000000000005,0.963963963963964,0.020671137321142674,0.34210526315789475,0.5701754385964912,0.45614035087719296,114,34
breast_cancer,16,5,15.96491228070181,3.006593406593399,48.00000000000005,0.9727272727272728,0.02066044409606671,0.38571428571428573,0.65,0.45,140,34
breast_cancer,16,6,15.96491228070181,3.006593406593399,48.00000000000005,0.9545454545454545,0.02065332349356863,0.42424242424242425,0.703030303030303,0.43636363636363634,165,34
breast_cancer,16,7,15.96491228070181,3.006593406593399,48.00000000000005,0.9727272727272728,0.020648241365503472,0.41798941798941797,0.7195767195767195,0.4497354497354497,189,36
breast_cancer,17,1,1.946940522036799,3.507692307692297,6.829268292682905,0.942857142857143,0.1464285714285719,0.3333333333333333,0.43333333333333335,0.1,30,17
breast_cancer,17,2,27.938596491228154,3.507692307692297,98.0,0.9724770642201835,0.010178050812161499,0.2033898305084746,0.3728813559322034,0.1694915254237288,59,36
breast_cancer,17,3,27.938596491228154,3.507692307692297,98.0,0.9909090909090909,0.010169413223200308,0.21839080459770116,0.42528735632183906,0.19540229885057472,87,46
breast_cancer,17,4,27.938596491228154,3.507692307692297,98.0,1.0,0.010165101764719853,0.3508771929824561,0.543859649122807,0.18421052631578946,114,47
breast_cancer,17,5,27.938596491228154,3.507692307692297,98.0,1.0091743119266054,0.010162517231766532,0.42142857142857143,0.6285714285714286,0.2,140,47
breast_cancer,17,6,27.938596491228154,3.507692307692297,98.0,1.0,0.010160795184443239,0.4727272727272727,0.6848484848484848,0.20606060606060606,165,47
breast_cancer,17,7,27.938596491228154,3.507692307692297,98.0,0.9819819819819819,0.010159565627628764,0.5291005291005291,0.7248677248677249,0.19047619047619047,189,47
breast_cancer,18,1,19.956140350877277,1.3467032967032968,26.875000000000114,0.9223300970873787,0.037209302325581284,0.43333333333333335,0.4,0.03333333333333333,30,17
breast_cancer,18,2,19.956140350877277,1.5032967032967124,30.00000000000031,0.8952380952380953,0.03305555555555517,0.2711864406779661,0.559322033898305,0.3220338983050847,59,24
breast_cancer,18,3,23.947368421052715,1.5032967032967124,36.00000000000034,0.8981481481481481,0.027521369963928066,0.20689655172413793,0.6551724137931034,0.42528735632183906,87,28
breast_cancer,18,4,23.947368421052715,1.5032967032967124,36.00000000000034,0.9541284403669724,0.027489763192152128,0.19298245614035087,0.7192982456140351,0.5,114,30
breast_cancer,18,5,23.947368421052715,1.5032967032967124,36.00000000000034,0.9537037037037038,0.027470845722408432,0.2,0.7428571428571429,0.5214285714285715,140,33
breast_cancer,18,6,23.947368421052715,1.5032967032967124,36.00000000000034,1.0,0.027458253422612877,0.26666666666666666,0.7757575757575758,0.4909090909090909,165,34
breast_cancer,18,7,23.947368421052715,1.5032967032967124,36.00000000000034,0.9906542056074766,0.027449268377630065,0.3492063492063492,0.708994708994709,0.49206349206349204,189,35
breast_cancer,19,1,1.710526315789485,1.3004709576138154,2.224489795918383,1.0,0.4495412844036666,0.4,0.36666666666666664,0.1,30,17
breast_cancer,19,2,2.2173489278752405,2.5054945054944886,5.55555555555551,0.9908256880733944,0.17190000000000139,0.559322033898305,0.423728813559322,0.1864406779661017,59,24
